Wavelength [nm],Solar spectral irradiance [W/m\sp2\ep/nm]
875.9,0.96358525
875.95,0.96769646
876,0.96946523
876.05,0.97082894
876.1,0.97421627
876.15,0.97825616
876.2,0.98258859
876.25,0.98660106
876.3,0.99048429
876.35,0.99431932
876.4,0.99886539
876.45,1.0013549
876.5,1.00194607
876.55,1.0015715
876.6,1.00133721
876.65,1.00130655
876.7,1.00092847
876.75,1.0006924
876.8,1.00077743
876.85,1.00130532
876.9,1.00169307
876.95,1.001557
877,1.00145847
877.05,1.00109747
877.1,0.99976383
877.15,0.99780262
877.2,0.99531156
877.25,0.99137987
877.3,0.98806829
877.35,0.98517814
877.4,0.98241368
877.45,0.98045624
877.5,0.97924375
877.55,0.97802157
877.6,0.97791827
877.65,0.97923928
877.7,0.9796615
877.75,0.9807062
877.8,0.98303509
877.85,0.98578909
877.9,0.98878417
877.95,0.99215916
878,0.99486876
878.05,0.99737436
878.1,0.99999906
878.15,1.00093076
878.2,1.00089985
878.25,1.00020559
878.3,0.999583
878.35,0.99901339
878.4,0.99828044
878.45,0.99775555
878.5,0.99745606
878.55,0.99756092
878.6,0.99776406
878.65,0.99807589
878.7,0.99796093
878.75,0.99767636
878.8,0.99715815
878.85,0.99451863
878.9,0.99147241
878.95,0.98935931
879,0.98736458
879.05,0.98530908
879.1,0.98239951
879.15,0.97797227
879.2,0.97256674
879.25,0.97005798
879.3,0.96667853
879.35,0.96235583
879.4,0.96020481
879.45,0.95880105
879.5,0.95831022
879.55,0.96030144
879.6,0.96235316
879.65,0.96344295
879.7,0.96714613
879.75,0.97146817
879.8,0.9749645
879.85,0.97834562
879.9,0.98164028
879.95,0.9847361
880,0.9886738
880.05,0.99321574
880.1,0.99495237
880.15,0.99588963
880.2,0.99588851
880.25,0.99435752
880.3,0.99251921
880.35,0.99037107
880.4,0.9855023
880.45,0.97803107
880.5,0.96485266
880.55,0.95233669
880.6,0.94028074
880.65,0.92928744
880.7,0.91867384
880.75,0.90849096
880.8,0.90141018
880.85,0.89854206
880.9,0.89956252
880.95,0.89870058
881,0.900453
881.05,0.90624462
881.1,0.91515994
881.15,0.92480581
881.2,0.93496979
881.25,0.94430519
881.3,0.95371403
881.35,0.96458115
881.4,0.97147033
881.45,0.97579876
881.5,0.97641094
881.55,0.97638918
881.6,0.97582741
881.65,0.97573155
881.7,0.97543775
881.75,0.97485745
881.8,0.97457733
881.85,0.97484324
881.9,0.97618251
881.95,0.97740859
882,0.97874735
882.05,0.98067978
882.1,0.98238412
882.15,0.98364096
882.2,0.9820249
882.25,0.97740425
882.3,0.97022413
882.35,0.96484457
882.4,0.95948564
882.45,0.95410443
882.5,0.9492059
882.55,0.94508154
882.6,0.94258021
882.65,0.94277726
882.7,0.9433964
882.75,0.94191163
882.8,0.94323656
882.85,0.94628858
882.9,0.9510268
882.95,0.95601396
883,0.9612309
883.05,0.96725394
883.1,0.97350908
883.15,0.98006199
883.2,0.98231304
883.25,0.98325591
883.3,0.98294189
883.35,0.98266345
883.4,0.98238002
883.45,0.98199769
883.5,0.98170824
883.55,0.98144049
883.6,0.98020742
883.65,0.97727069
883.7,0.97248831
883.75,0.96881621
883.8,0.9653343
883.85,0.96203418
883.9,0.95870664
883.95,0.95567101
884,0.95369771
884.05,0.95357672
884.1,0.9541591
884.15,0.95248368
884.2,0.95264271
884.25,0.95436443
884.3,0.95713471
884.35,0.95992197
884.4,0.9627026
884.45,0.96524011
884.5,0.96788083
884.55,0.97090604
884.6,0.97186229
884.65,0.97190712
884.7,0.97129578
884.75,0.97062974
884.8,0.96994057
884.85,0.97005902
884.9,0.97024
884.95,0.97049439
885,0.97059709
885.05,0.97090348
885.1,0.97168667
885.15,0.97249602
885.2,0.97333178
885.25,0.97425026
885.3,0.97536192
885.35,0.97656001
885.4,0.97725753
885.45,0.97745323
885.5,0.97710531
885.55,0.97656942
885.6,0.97590818
885.65,0.97503534
885.7,0.97390212
885.75,0.97245404
885.8,0.97004026
885.85,0.96567074
885.9,0.96022706
885.95,0.95508163
886,0.94942562
886.05,0.94325904
886.1,0.93563433
886.15,0.92826264
886.2,0.92156616
886.25,0.91710507
886.3,0.91304438
886.35,0.90816792
886.4,0.90522175
886.45,0.90332477
886.5,0.90100691
886.55,0.89944173
886.6,0.89862923
886.65,0.89928192
886.7,0.90102162
886.75,0.90452752
886.8,0.90737186
886.85,0.91058018
886.9,0.9157405
886.95,0.91968542
887,0.92306962
887.05,0.92838004
887.1,0.93314403
887.15,0.9373616
887.2,0.94181672
887.25,0.94636132
887.3,0.95103953
887.35,0.95609889
887.4,0.9603932
887.45,0.9611973
887.5,0.9616056
887.55,0.9617225
887.6,0.96066805
887.65,0.9590645
887.7,0.95686608
887.75,0.95523353
887.8,0.95409587
887.85,0.95387621
887.9,0.95327443
887.95,0.95270466
888,0.95300779
888.05,0.95399718
888.1,0.95546092
888.15,0.95581736
888.2,0.95637105
888.25,0.95717578
888.3,0.95864886
888.35,0.95996188
888.4,0.96058358
888.45,0.9610151
888.5,0.96142153
888.55,0.96224169
888.6,0.96276739
888.65,0.96304227
888.7,0.96318211
888.75,0.963422
888.8,0.96383432
888.85,0.96382377
888.9,0.96373053
888.95,0.96371894
889,0.96344921
889.05,0.96295058
889.1,0.96114062
889.15,0.95940064
889.2,0.95773647
889.25,0.95656074
889.3,0.95538215
889.35,0.95408214
889.4,0.95330161
889.45,0.9529378
889.5,0.95380354
889.55,0.95411784
889.6,0.95403282
889.65,0.95516783
889.7,0.95634008
889.75,0.95753083
889.8,0.95856673
889.85,0.95953196
889.9,0.96038102
889.95,0.9615904
890,0.96287217
890.05,0.96285184
890.1,0.96294607
890.15,0.96316439
890.2,0.96289541
890.25,0.96273219
890.3,0.96290877
890.35,0.96324377
890.4,0.96365365
890.45,0.96418156
890.5,0.96460193
890.55,0.96493779
890.6,0.96547095
890.65,0.96574052
890.7,0.96557346
890.75,0.96495422
890.8,0.96426735
890.85,0.96374148
890.9,0.9630275
890.95,0.96212599
891,0.95949118
891.05,0.95706263
891.1,0.95487621
891.15,0.95313659
891.2,0.95139723
891.25,0.94947148
891.3,0.94812402
891.35,0.94722674
891.4,0.9479319
891.45,0.94809816
891.5,0.94776698
891.55,0.94876093
891.6,0.95010413
891.65,0.95190161
891.7,0.9530424
891.75,0.95367085
891.8,0.95282082
891.85,0.95264993
891.9,0.95301265
891.95,0.95202504
892,0.95072677
892.05,0.94901345
892.1,0.94706075
892.15,0.94509467
892.2,0.94334518
892.25,0.94066591
892.3,0.93739326
892.35,0.9354173
892.4,0.93373252
892.45,0.93244984
892.5,0.9309284
892.55,0.92937465
892.6,0.92788454
892.65,0.92676181
892.7,0.92577719
892.75,0.92314732
892.8,0.92085265
892.85,0.91895149
892.9,0.91830498
892.95,0.9181218
893,0.91867603
893.05,0.91980805
893.1,0.92135372
893.15,0.92423334
893.2,0.92646505
893.25,0.92799486
893.3,0.93060701
893.35,0.93358842
893.4,0.9371398
893.45,0.94054659
893.5,0.94380334
893.55,0.94632208
893.6,0.94885731
893.65,0.95140904
893.7,0.95240682
893.75,0.9532072
893.8,0.95394986
893.85,0.95450603
893.9,0.95492569
893.95,0.95483612
894,0.95440845
894.05,0.95364268
894.1,0.95058403
894.15,0.9475311
894.2,0.9450317
894.25,0.94231217
894.3,0.93920588
894.35,0.93389132
894.4,0.92871329
894.45,0.92366132
894.5,0.92075224
894.55,0.91746541
894.6,0.91297985
894.65,0.9104696
894.7,0.90896973
894.75,0.90924609
894.8,0.90910923
894.85,0.90859092
894.9,0.91013058
894.95,0.91261729
895,0.91678025
895.05,0.91993348
895.1,0.92273579
895.15,0.92627458
895.2,0.93022919
895.25,0.93459961
895.3,0.93766609
895.35,0.9404012
895.4,0.94270115
895.45,0.94454882
895.5,0.94618461
895.55,0.94761298
895.6,0.94919908
895.65,0.95095604
895.7,0.95215981
895.75,0.9530162
895.8,0.95317329
895.85,0.9532023
895.9,0.95315715
895.95,0.95298379
896,0.95282794
896.05,0.95269264
896.1,0.95258896
896.15,0.95249667
896.2,0.95242417
896.25,0.95215841
896.3,0.95177682
896.35,0.95122405
896.4,0.95021437
896.45,0.94857372
896.5,0.94583186
896.55,0.94272046
896.6,0.93915593
896.65,0.9357504
896.7,0.93245087
896.75,0.92951536
896.8,0.92694291
896.85,0.92496282
896.9,0.9238724
896.95,0.9231781
897,0.9231453
897.05,0.9237041
897.1,0.92472773
897.15,0.92702941
897.2,0.92955547
897.25,0.93241371
897.3,0.93462829
897.35,0.93653336
897.4,0.93782725
897.45,0.93845863
897.5,0.93847847
897.55,0.93723744
897.6,0.93564651
897.65,0.93351603
897.7,0.93184483
897.75,0.93040782
897.8,0.92925364
897.85,0.92844005
897.9,0.92802629
897.95,0.92842409
898,0.92919724
898.05,0.93075313
898.1,0.9326005
898.15,0.93462653
898.2,0.93681174
898.25,0.93853679
898.3,0.93957163
898.35,0.9401197
898.4,0.94043365
898.45,0.94023918
898.5,0.93990054
898.55,0.93943909
898.6,0.93911198
898.65,0.93886222
898.7,0.9387586
898.75,0.93805498
898.8,0.93716847
898.85,0.93713585
898.9,0.93703095
898.95,0.93684775
899,0.93650612
899.05,0.93626276
899.1,0.93641226
899.15,0.93681464
899.2,0.93737203
899.25,0.93657353
899.3,0.93591443
899.35,0.93548276
899.4,0.93502935
899.45,0.93452641
899.5,0.93379556
899.55,0.93330562
899.6,0.93302089
899.65,0.93235916
899.7,0.93029715
899.75,0.92504432
899.8,0.92025631
899.85,0.915744
899.9,0.91212398
899.95,0.90830077
900,0.90421895
900.05,0.90115135
900.1,0.89915263
900.15,0.90053893
900.2,0.90068126
900.25,0.89992279
900.3,0.90165459
900.35,0.90419552
900.4,0.9081057
900.45,0.91154851
900.5,0.9148137
900.55,0.91811611
900.6,0.92131327
900.65,0.92439639
900.7,0.92411983
900.75,0.92247308
900.8,0.91790746
900.85,0.91304257
900.9,0.90797817
900.95,0.90258524
901,0.89691806
901.05,0.89077526
901.1,0.88450633
901.15,0.8783698
901.2,0.87352926
901.25,0.86861491
901.3,0.8636206
901.35,0.85958545
901.4,0.85650363
901.45,0.8559462
901.5,0.85453224
901.55,0.8525933
901.6,0.85371472
901.65,0.85535516
901.7,0.85780727
901.75,0.86016261
901.8,0.86256188
901.85,0.86566253
901.9,0.86994582
901.95,0.87551028
902,0.87779329
902.05,0.87997875
902.1,0.88371231
902.15,0.88749211
902.2,0.89130274
902.25,0.89247896
902.3,0.89394976
902.35,0.89609677
902.4,0.89908461
902.45,0.9022004
902.5,0.90302716
902.55,0.90425673
902.6,0.90595916
902.65,0.90906922
902.7,0.91213059
902.75,0.91376123
902.8,0.91582318
902.85,0.918224
902.9,0.92028894
902.95,0.92198303
903,0.92286182
903.05,0.92346016
903.1,0.92395192
903.15,0.92505316
903.2,0.92580742
903.25,0.92608253
903.3,0.92658315
903.35,0.92701723
903.4,0.92676806
903.45,0.92689998
903.5,0.92738368
903.55,0.92786379
903.6,0.92828622
903.65,0.92854585
903.7,0.92896474
903.75,0.92948124
903.8,0.93048911
903.85,0.93117142
903.9,0.93125711
903.95,0.93134146
904,0.93145004
904.05,0.93184319
904.1,0.93221906
904.15,0.93257462
904.2,0.93300835
904.25,0.93348709
904.3,0.93409272
904.35,0.93456535
904.4,0.93492466
904.45,0.9350049
904.5,0.93506277
904.55,0.93512555
904.6,0.93511742
904.65,0.93506939
904.7,0.93481524
904.75,0.93454483
904.8,0.93424549
904.85,0.93389534
904.9,0.93346566
904.95,0.9323486
905,0.93139756
905.05,0.93064139
905.1,0.92994308
905.15,0.92927252
905.2,0.92867047
905.25,0.92817037
905.3,0.92775712
905.35,0.92797561
905.4,0.92815261
905.45,0.92801171
905.5,0.92832904
905.55,0.92892723
905.6,0.92940106
905.65,0.92978754
905.7,0.93000937
905.75,0.93023597
905.8,0.93043665
905.85,0.93019917
905.9,0.92847122
905.95,0.92468498
906,0.91956999
906.05,0.91403143
906.1,0.90819314
906.15,0.90271965
906.2,0.89761095
906.25,0.89345031
906.3,0.88999803
906.35,0.88865681
906.4,0.88773399
906.45,0.88713991
906.5,0.8883665
906.55,0.89020309
906.6,0.89320115
906.65,0.89710372
906.7,0.90151506
906.75,0.90645474
906.8,0.91151106
906.85,0.91677289
906.9,0.92117981
906.95,0.9250857
907,0.92688229
907.05,0.9278232
907.1,0.92758245
907.15,0.9264423
907.2,0.92510897
907.25,0.92444186
907.3,0.9235194
907.35,0.92232032
907.4,0.92161988
907.45,0.92106567
907.5,0.92067896
907.55,0.92033638
907.6,0.9200314
907.65,0.91698362
907.7,0.91357406
907.75,0.91020327
907.8,0.90642446
907.85,0.90235019
907.9,0.89888804
907.95,0.89576998
908,0.89336361
908.05,0.89265191
908.1,0.89289348
908.15,0.89261965
908.2,0.89281782
908.25,0.89393222
908.3,0.89584934
908.35,0.89815836
908.4,0.90161642
908.45,0.90501429
908.5,0.90832185
908.55,0.91149435
908.6,0.91391231
908.65,0.90996657
908.7,0.90475951
908.75,0.89794715
908.8,0.89136875
908.85,0.88488025
908.9,0.87858477
908.95,0.87266931
909,0.86716554
909.05,0.86642014
909.1,0.86640815
909.15,0.86560831
909.2,0.86567092
909.25,0.86652963
909.3,0.86780711
909.35,0.8695156
909.4,0.87254979
909.45,0.87600786
909.5,0.879799
909.55,0.8852513
909.6,0.88982735
909.65,0.89149833
909.7,0.89221633
909.75,0.89229901
909.8,0.8903256
909.85,0.88888833
909.9,0.88900832
909.95,0.88984342
910,0.89108079
910.05,0.89303738
910.1,0.89507442
910.15,0.89725119
910.2,0.90021564
910.25,0.90354861
910.3,0.90505569
910.35,0.90585756
910.4,0.90540571
910.45,0.90537041
910.5,0.90556032
910.55,0.90687047
910.6,0.90764702
910.65,0.90755295
910.7,0.90719994
910.75,0.90681314
910.8,0.90747439
910.85,0.90756318
910.9,0.90679328
910.95,0.90431578
911,0.90129428
911.05,0.89891647
911.1,0.89654379
911.15,0.89417821
911.2,0.89207198
911.25,0.89017041
911.3,0.88937357
911.35,0.88932216
911.4,0.89021947
911.45,0.8898211
911.5,0.88894588
911.55,0.88725364
911.6,0.88637222
911.65,0.88644263
911.7,0.88437485
911.75,0.88198043
911.8,0.88086309
911.85,0.88074391
911.9,0.88170607
911.95,0.88269218
912,0.88329777
912.05,0.88152905
912.1,0.88181975
912.15,0.88434149
912.2,0.88567713
912.25,0.88715435
912.3,0.89074174
912.35,0.89475207
912.4,0.89922059
912.45,0.90380999
912.5,0.90811777
912.55,0.91080773
912.6,0.91367658
912.65,0.91672433
912.7,0.91771684
912.75,0.91811552
912.8,0.91776514
912.85,0.9174389
912.9,0.91713681
912.95,0.91688639
913,0.9166576
913.05,0.91648274
913.1,0.91625122
913.15,0.91596302
913.2,0.91583597
913.25,0.91575818
913.3,0.91575335
913.35,0.91584223
913.4,0.91602481
913.45,0.9158546
913.5,0.9156053
913.55,0.91534731
913.6,0.91511424
913.65,0.91490818
913.7,0.91468679
913.75,0.91439375
913.8,0.91368125
913.85,0.91291046
913.9,0.91207652
913.95,0.91110486
914,0.91011772
914.05,0.9092469
914.1,0.90834087
914.15,0.90739349
914.2,0.90659535
914.25,0.90585787
914.3,0.90529164
914.35,0.90456657
914.4,0.90363937
914.45,0.90237383
914.5,0.9009497
914.55,0.89895702
914.6,0.89674051
914.65,0.89423912
914.7,0.89177493
914.75,0.88937409
914.8,0.88756671
914.85,0.88600089
914.9,0.88476862
914.95,0.88450951
915,0.88467253
915.05,0.88609218
915.1,0.88791507
915.15,0.89039588
915.2,0.89312696
915.25,0.89594884
915.3,0.89861408
915.35,0.90094405
915.4,0.90267797
915.45,0.90382718
915.5,0.90468526
915.55,0.90476143
915.6,0.9046691
915.65,0.90424968
915.7,0.90376525
915.75,0.90324732
915.8,0.90321032
915.85,0.90326962
915.9,0.90353071
915.95,0.90392444
916,0.90439948
916.05,0.90485344
916.1,0.90527747
916.15,0.90562801
916.2,0.90518513
916.25,0.90421331
916.3,0.902919
916.35,0.9015598
916.4,0.90008392
916.45,0.8986199
916.5,0.89716517
916.55,0.8956195
916.6,0.8942414
916.65,0.89358323
916.7,0.89300834
916.75,0.89251032
916.8,0.89259257
916.85,0.89279559
916.9,0.89305243
916.95,0.8932264
917,0.8933106
917.05,0.89322256
917.1,0.89295734
917.15,0.89153462
917.2,0.88970245
917.25,0.88730487
917.3,0.88511212
917.35,0.88301802
917.4,0.88134205
917.45,0.87982798
917.5,0.87857809
917.55,0.87848238
917.6,0.87888132
917.65,0.87958598
917.7,0.88056063
917.75,0.882109
917.8,0.88389177
917.85,0.8858064
917.9,0.88766558
917.95,0.88943549
918,0.89095788
918.05,0.89239894
918.1,0.89378112
918.15,0.8940221
918.2,0.89411168
918.25,0.89411403
918.3,0.8942883
918.35,0.89462126
918.4,0.89505576
918.45,0.89550455
918.5,0.89592678
918.55,0.89652146
918.6,0.89731859
918.65,0.89775131
918.7,0.89804545
918.75,0.89801733
918.8,0.89795425
918.85,0.89783876
918.9,0.89780552
918.95,0.89779706
919,0.89743497
919.05,0.89702742
919.1,0.89653162
919.15,0.89596126
919.2,0.89534895
919.25,0.89507268
919.3,0.89483003
919.35,0.8946432
919.4,0.8945841
919.45,0.89461748
919.5,0.89467195
919.55,0.89476953
919.6,0.89502809
919.65,0.89512016
919.7,0.89504574
919.75,0.89429273
919.8,0.89334604
919.85,0.89207136
919.9,0.89089565
919.95,0.88985662
920,0.88860916
920.05,0.88726732
920.1,0.88541745
920.15,0.88374749
920.2,0.88242679
920.25,0.88139584
920.3,0.88051416
920.35,0.88025002
920.4,0.88010767
920.45,0.88023872
920.5,0.88053794
920.55,0.88095893
920.6,0.88124116
920.65,0.8815363
920.7,0.8819764
920.75,0.88149675
920.8,0.8800207
920.85,0.87807211
920.9,0.87599206
920.95,0.87379213
921,0.87135519
921.05,0.86856274
921.1,0.86461465
921.15,0.86017128
921.2,0.85682154
921.25,0.85364994
921.3,0.85085688
921.35,0.84916958
921.4,0.84816003
921.45,0.84844457
921.5,0.84898881
921.55,0.85005485
921.6,0.85110412
921.65,0.8521379
921.7,0.85421934
921.75,0.85640774
921.8,0.85769419
921.85,0.85889559
921.9,0.85997955
921.95,0.86149055
922,0.86317389
922.05,0.86516396
922.1,0.86706132
922.15,0.8687617
922.2,0.87029839
922.25,0.87173476
922.3,0.87210397
922.35,0.87231166
922.4,0.87227569
922.45,0.87178406
922.5,0.87087185
922.55,0.86771444
922.6,0.86378365
922.65,0.85779552
922.7,0.85143874
922.75,0.84452899
922.8,0.83766146
922.85,0.83081202
922.9,0.82469307
922.95,0.81900525
923,0.81432341
923.05,0.81110232
923.1,0.80885508
923.15,0.80941603
923.2,0.81074326
923.25,0.81413996
923.3,0.81833829
923.35,0.82340505
923.4,0.82941434
923.45,0.83568656
923.5,0.84192533
923.55,0.84743061
923.6,0.8516319
923.65,0.8545772
923.7,0.85687547
923.75,0.85772386
923.8,0.85831422
923.85,0.8582788
923.9,0.85814243
923.95,0.85792006
924,0.85815163
924.05,0.85853893
924.1,0.85943412
924.15,0.86075679
924.2,0.86266981
924.25,0.86452855
924.3,0.86636619
924.35,0.86805879
924.4,0.86940899
924.45,0.86996022
924.5,0.86991656
924.55,0.86944211
924.6,0.86831792
924.65,0.86704445
924.7,0.86545242
924.75,0.86403539
924.8,0.86282377
924.85,0.86268718
924.9,0.86296177
924.95,0.8640396
925,0.86532429
925.05,0.86704855
925.1,0.8688087
925.15,0.87059085
925.2,0.87208342
925.25,0.87344992
925.3,0.87438871
925.35,0.87374696
925.4,0.87139296
925.45,0.86756522
925.5,0.86328277
925.55,0.85916767
925.6,0.8547282
925.65,0.84965904
925.7,0.84408842
925.75,0.83821045
925.8,0.83440928
925.85,0.83121652
925.9,0.82953432
925.95,0.82912054
926,0.83008086
926.05,0.83174887
926.1,0.83368668
926.15,0.83635024
926.2,0.83953991
926.25,0.84375085
926.3,0.84819276
926.35,0.85277624
926.4,0.85512808
926.45,0.85728127
926.5,0.85965899
926.55,0.86223768
926.6,0.86503409
926.65,0.86735579
926.7,0.86949048
926.75,0.87073478
926.8,0.87197266
926.85,0.87319689
926.9,0.87439633
926.95,0.87557923
927,0.87696995
927.05,0.87827046
927.1,0.87894859
927.15,0.87942384
927.2,0.87964088
927.25,0.87990425
927.3,0.88018564
927.35,0.88079646
927.4,0.88133703
927.45,0.88169694
927.5,0.88211669
927.55,0.88258345
927.6,0.88302741
927.65,0.8834362
927.7,0.88361898
927.75,0.88358404
927.8,0.88322249
927.85,0.88272806
927.9,0.88217109
927.95,0.88139705
928,0.8806467
928.05,0.87999999
928.1,0.87944261
928.15,0.8789677
928.2,0.87885619
928.25,0.87886102
928.3,0.87926519
928.35,0.87970529
928.4,0.88021514
928.45,0.88051891
928.5,0.88069637
928.55,0.88079519
928.6,0.88081029
928.65,0.88048382
928.7,0.87967717
928.75,0.87825939
928.8,0.87611855
928.85,0.87369652
928.9,0.87123965
928.95,0.8688683
929,0.86671688
929.05,0.86485578
929.1,0.86324198
929.15,0.86233934
929.2,0.8616521
929.25,0.86149835
929.3,0.86165341
929.35,0.86235748
929.4,0.86328675
929.45,0.86434269
929.5,0.86494612
929.55,0.86546866
929.6,0.86580196
929.65,0.86625994
929.7,0.86686429
929.75,0.86703543
929.8,0.86703811
929.85,0.86706643
929.9,0.86712938
929.95,0.86729087
930,0.86776335
930.05,0.86850076
930.1,0.86972301
930.15,0.87108251
930.2,0.87262646
930.25,0.87391516
930.3,0.87470837
930.35,0.87556576
930.4,0.87646249
930.45,0.87685664
930.5,0.87711386
930.55,0.87701203
930.6,0.87675323
930.65,0.87627767
930.7,0.87585701
930.75,0.87545986
930.8,0.87490977
930.85,0.8743937
930.9,0.87402086
930.95,0.87346954
931,0.87273973
931.05,0.87228359
931.1,0.87192277
931.15,0.87199804
931.2,0.87205624
931.25,0.87207462
931.3,0.87201521
931.35,0.87189469
931.4,0.8722288
931.45,0.87264706
931.5,0.87288527
931.55,0.87272688
931.6,0.87186341
931.65,0.87071481
931.7,0.86939144
931.75,0.86819391
931.8,0.86703518
931.85,0.86600946
931.9,0.86496904
931.95,0.86390659
932,0.86308143
932.05,0.86236793
932.1,0.8626496
932.15,0.86316228
932.2,0.86434495
932.25,0.86536682
932.3,0.8661999
932.35,0.86704812
932.4,0.86790221
932.45,0.86898223
932.5,0.86987818
932.55,0.87017667
932.6,0.87008589
932.65,0.86960583
932.7,0.86920649
932.75,0.86884153
932.8,0.86891182
932.85,0.86912526
932.9,0.8697068
932.95,0.87046735
933,0.87138038
933.05,0.87231489
933.1,0.87323208
933.15,0.87379377
933.2,0.87409008
933.25,0.87382245
933.3,0.87331347
933.35,0.87262971
933.4,0.87182437
933.45,0.87096914
933.5,0.86987334
933.55,0.86881028
933.6,0.8678054
933.65,0.86709124
933.7,0.86657088
933.75,0.86674267
933.8,0.86707328
933.85,0.86774235
933.9,0.86851255
933.95,0.86944775
934,0.87057703
934.05,0.87181548
934.1,0.87276704
934.15,0.87355904
934.2,0.87361121
934.25,0.87342433
934.3,0.87287887
934.35,0.8719148
934.4,0.87073507
934.45,0.86943074
934.5,0.86815859
934.55,0.86712813
934.6,0.86618328
934.65,0.86535667
934.7,0.86466977
934.75,0.86405485
934.8,0.86281095
934.85,0.86150576
934.9,0.86016597
934.95,0.85907375
935,0.85832342
935.05,0.85752238
935.1,0.85669749
935.15,0.85576937
935.2,0.8549637
935.25,0.85475676
935.3,0.85480253
935.35,0.85519727
935.4,0.8558381
935.45,0.85659474
